"id","gene_id","synonym"
"3940","12559","LGMD1D"
"3941","12559","LGMD1E"
"3942","12559","LGMD2R"
"3943","15036","ADIPSIN"
"3944","15036","ADN"
"3945","15036","DF"
"3946","15036","PFD"
"3947","9608","DFF-45"
"3948","9608","DFF1"
"3949","9608","ICAD"
"3950","11587","CAD"
"3951","11587","CPAN"
"3952","11587","DFF-40"
"3953","11587","DFF2"
"3954","11587","DFF40"
"3955","5483","DDP"
"3956","5483","DDP1"
"3957","5483","DFN1"
"3958","5483","MTS"
"3959","5483","TIM8"
"3960","3024","DFNA5"
"3961","3024","ICERE-1"
"3962","2183","COCH-5B2"
"3963","2183","COCH5B2"
"3964","2183","DFNA9"
"3965","2183","DFNB110"
"3966","4068","MTDPS3"
"3967","4068","NCPH"
"3968","4068","PEOB4"
"3969","4068","dGK"
"3970","12224","SLOS"
"3971","4248","DCE"
"3972","4248","Nbla03646"
"3973","4248","SELADIN1"
"3974","4248","seladin-1"
"3975","2574","DHOdehase"
"3976","2574","POADS"
"3977","2574","URA1"
"3978","2101","B5R"
"3979","2101","DIA1"
"3980","13394","DHQU"
"3981","13394","DIA4"
"3982","13394","DTD"
"3983","13394","NMOR1"
"3984","13394","NMORI"
"3985","13394","QR1"
"3986","6008","DFNA1"
"3987","6008","DIA1"
"3988","6008","DRF1"
"3989","6008","LFHL1"
"3990","6008","SCBMS"
"3991","6008","hDIA1"
"3992","8277","DIA"
"3993","8277","DIA2"
"3994","8277","DRF2"
"3995","8277","POF"
"3996","8277","POF2"
"3997","8277","POF2A"
"3998","13278","DIFF6"
"3999","13278","LARP"
"4000","13278","PNUTL3"
"4001","13278","SEP1"
"4002","13278","SEPT1"
"4003","15738","5DI"
"4004","15738","TXDI1"
"4005","15737","5DII"
"4006","15737","D2"
"4007","15737","DIOII"
"4008","15737","SelY"
"4009","15737","TXDI2"
"4010","14963","5DIII"
"4011","14963","D3"
"4012","14963","DIOIII"
"4013","14963","TXDI3"
"4014","5909","CBF5"
"4015","5909","DKC"
"4016","5909","DKCX"
"4017","5909","NAP57"
"4018","5909","NOLA4"
"4019","5909","XAP101"
"4020","8630","DLTA"
"4021","8630","E2"
"4022","8630","PBC"
"4023","8630","PDC-E2"
"4024","8630","PDCE2"
"4025","1811","DLDD"
"4026","1811","DLDH"
"4027","1811","E3"
"4028","1811","GCSL"
"4029","1811","LAD"
"4030","1811","PHE3"
"4031","1254","DLGH1"
"4032","1254","SAP-97"
"4033","1254","SAP97"
"4034","1254","hdlg"
"4035","8619","PPP1R58"
"4036","8619","PSD-93"
"4037","8619","PSD93"
"4038","8619","chapsyn-110"
"4039","1483","MRX"
"4040","1483","MRX90"
"4041","1483","NEDLG"
"4042","1483","PPP1R82"
"4043","1483","SAP102"
"4044","1483","XLMR"
"4045","6134","MRD62"
"4046","6134","PSD95"
"4047","6134","SAP-90"
"4048","6134","SAP90"
"4049","4626","DLTS"
"4050","4626","PGL7"
"4051","7927","-"
"4052","4208","TES-1"
"4053","4208","TES1"
"4054","829","AI4"
"4055","829","TDO"
"4056","3360","BP1"
"4057","3360","DLX7"
"4058","3360","DLX8"
"4059","3360","DLX9"
"4060","3360","OFC15"
"4061","3019","SHFM1D"
"4062","127","-"
"4063","14449","GP340"
"4064","14449","SAG"
"4065","14449","SALSA"
"4066","14449","muclin"
"4067","15352","BMD"
"4068","15352","CMD3B"
"4069","15352","DXS142"
"4070","15352","DXS164"
"4071","15352","DXS206"
"4072","15352","DXS230"
"4073","15352","DXS239"
"4074","15352","DXS268"
"4075","15352","DXS269"
"4076","15352","DXS270"
"4077","15352","DXS272"
"4078","15352","MRX85"
"4079","5033","BPR-2"
"4080","5033","DMGDHL1"
"4081","5033","SAR"
"4082","5033","SARD"
"4083","5033","SDH"
"4084","8838","ARHP"
"4085","8838","ARHR"
"4086","8838","DMP-1"
"4087","3170","DNM"
"4088","3170","EIEE31"
"4089","2825","DM"
"4090","2825","DM1"
"4091","2825","DM1PK"
"4092","2825","DMK"
"4093","2825","MDPK"
"4094","2825","MT-PK"
"4095","6871","CT154"
"4096","6871","DMT1"
"4097","7091","DNA2L"
"4098","7091","hDNA2"
"4099","528","CILD3"
"4100","528","DNAHC5"
"4101","528","HL1"
"4102","528","KTGNR"
"4103","528","PCD"
"4104","4146","DNHL1"
"4105","4146","Dnahc6"
"4106","4146","HL-2"
"4107","4146","HL2"
"4108","5197","ATPase"
"4109","5197","hdhc9"
"4110","164","CILD40"
"4111","164","DNAH17L"
"4112","164","DNEL1"
"4113","164","DYH9"
"4114","164","Dnahc9"
"4115","164","HL-20"
"4116","164","HL20"
"4117","15873","DNL1"
"4118","15873","DRNI"
"4119","326","DNAS1L1"
"4120","326","DNASEX"
"4121","326","DNL1L"
"4122","326","G4.8"
"4123","326","XIB"
"4124","11246","DNAS1L2"
"4125","10218","DHP2"
"4126","10218","DNAS1L3"
"4127","10218","LSD"
"4128","10218","SLEB16"
"4129","2954","DNASE2A"
"4130","2954","DNL"
"4131","2954","DNL2"
"4132","14902","CMT2O"
"4133","14902","DHC1"
"4134","14902","DHC1a"
"4135","14902","DNCH1"
"4136","14902","DNCL"
"4137","14902","DNECL"
"4138","14902","DYHC"
"4139","14902","Dnchc1"
"4140","14902","HL-3"
"4141","14902","SMALED1"
"4142","14902","p22"
"4143","9450","DNCI1"
"4144","9450","DNCIC1"
"4145","6622","DNCLI2"
"4146","6622","LIC2"
"4147","1400","CMT2M"
"4148","1400","CMTDI1"
"4149","1400","CMTDIB"
"4150","1400","DI-CMTB"
"4151","1400","DYN2"
"4152","1400","DYNII"
"4153","1400","LCCS5"
"4154","5905","ADCADN"
"4155","5905","AIM"
"4156","5905","CXXC9"
"4157","5905","DNMT"
"4158","5905","HSN1E"
"4159","5905","MCMT"
"4160","5905","m.HsaI"
"4161","3222","DMNT2"
"4162","3222","DNMT2"
"4163","3222","MHSAIIP"
"4164","3222","PUMET"
"4165","3222","RNMT1"
"4166","4641","DNMT3A2"
"4167","4641","HESJAS"
"4168","4641","M.HsaIIIA"
"4169","4641","TBRS"
"4170","1673","ICF"
"4171","1673","ICF1"
"4172","1673","M.HsaIIIB"
"4173","3209","TDT"
"4174","8628","DOCK180"
"4175","8628","ced5"
"4176","6423","IMD40"
"4177","1683","MOCA"
"4178","1683","NEDIDHA"
"4179","1683","PBP"
"4180","4129","P62DOK"
"4181","4129","pp62"
"4182","15489","DOM3L"
"4183","15489","DOM3Z"
"4184","15489","NG6"
"4185","15489","RAI1"
"4186","12117","ALG7"
"4187","12117","CDG-Ij"
"4188","12117","CDG1J"
"4189","12117","CMS13"
"4190","12117","CMSTA2"
"4191","12117","D11S366"
"4192","12117","DGPT"
"4193","12117","DPAGT"
"4194","12117","DPAGT2"
"4195","12117","G1PT"
"4196","12117","GPT"
"4197","12117","UAGT"
"4198","12117","UGAT"
"4199","344","MBD1"
"4200","344","MDP"
"4201","344","RDP"
"4202","6179","DPH2L2"
"4203","15013","ADABP"
"4204","15013","ADCP2"
"4205","15013","CD26"
"4206","15013","DPPIV"
"4207","15013","TP103"
"4208","5793","DPL1"
"4209","5793","DPPX"
"4210","5793","MRD33"
"4211","5793","VF2"
"4212","7736","TRAMP"
"4213","14541","DHP"
"4214","14541","DHPDHASE"
"4215","14541","DPD"
"4216","8333","DHP"
"4217","8333","DHPase"
"4218","1879","CRMP-2"
"4219","1879","CRMP2"
"4220","1879","DHPRP2"
"4221","1879","DRP-2"
"4222","1879","DRP2"
"4223","1879","N2A3"
"4224","1879","ULIP-2"
"4225","1879","ULIP2"
"4226","3943","CRMP-4"
"4227","3943","CRMP4"
"4228","3943","DRP-3"
"4229","3943","DRP3"
"4230","3943","LCRMP"
"4231","3943","ULIP"
"4232","3943","ULIP-1"
"4233","4424","NC2"
"4234","4424","NC2-BETA"
"4235","4424","NC2B"
"4236","4424","NCB2"
"4237","1810","CLD"
"4238","1810","DRA"
"4239","13963","DADR"
"4240","13963","DRD1A"
"4241","8505","D2DR"
"4242","8505","D2R"
"4243","8714","D3DR"
"4244","8714","ETM1"
"4245","8714","FET1"
"4246","1025","D4DR"
"4247","11597","DBDR"
"4248","11597","DRD1B"
"4249","11597","DRD1L2"
"4250","3333","-"
"4251","4233","BRIGHT"
"4252","4233","DRIL1"
"4253","4233","DRIL3"
"4254","4233","E2FBP1"
"4255","2512","DRP-2"
"4256","3676","B37"
"4257","3676","CHEDDA"
"4258","3676","D12S755E"
"4259","3676","DRPLA"
"4260","3676","HRS"
"4261","3676","NOD"
"4262","6460","CDHF1"
"4263","6460","DG2/DG3"
"4264","6454","ARVD11"
"4265","6454","CDHF2"
"4266","6454","DG2"
"4267","6454","DGII/III"
"4268","6454","DSC3"
"4269","6459","CDHF3"
"4270","6459","DSC"
"4271","6459","DSC1"
"4272","6459","DSC2"
"4273","6459","DSC4"
"4274","6459","HT-CP"
"4275","11980","CHD2"
"4276","11980","CHD2-42"
"4277","11980","CHD2-52"
"4278","9518","ADAPT78"
"4279","9518","CSP1"
"4280","9518","DSC1"
"4281","9518","DSCR1"
"4282","9518","MCIP1"
"4283","9518","RCN1"
"4284","6458","CDHF4"
"4285","6458","DG1"
"4286","6458","DSG"
"4287","6458","EPKHE"
"4288","6458","EPKHIA"
"4289","6458","PPKS1"
"4290","6458","SPPK1"
"4291","579","CDHF5"
"4292","579","HDGC"
"4293","6455","CDHF6"
"4294","6455","PVA"
"4295","9332","DIP"
"4296","9332","DSIPI"
"4297","9332","GILZ"
"4298","9332","TSC-22R"
"4299","1952","DCWHKTA"
"4300","1952","DP"
"4301","1517","DSPG3"
"4302","1517","PGLB"
"4303","1517","Pg-Lb"
"4304","1517","SLRR3B"
"4305","8837","DFNA39"
"4306","8837","DGI1"
"4307","8837","DMP3"
"4308","8837","DPP"
"4309","8837","DSP"
"4310","9149","D5S1708"
"4311","9149","DTD"
"4312","9149","DTDST"
"4313","9149","EDM4"
"4314","9149","MST153"
"4315","9149","MSTP157"
"4316","6461","D18S892E"
"4317","6461","DRP3"
"4318","6461","DTN"
"4319","6461","DTN-A"
"4320","6461","LVNC1"
"4321","7058","-"
"4322","3867","DTR"
"4323","3867","DTS"
"4324","3867","DTSF"
"4325","3867","HEGFL"
"4326","6523","RNF140"
"4327","6523","hDx-1"
"4328","11344","CDC8"
"4329","11344","PP3731"
"4330","11344","TMPK"
"4331","11344","TYMK"
"4332","3162","-"
"4333","4689","CL100"
"4334","4689","HVH1"
"4335","4689","MKP-1"
"4336","4689","MKP1"
"4337","4689","PTPN10"
"4338","9390","PAC-1"
"4339","9390","PAC1"
"4340","3375","VHR"
"4341","4782","HVH2"
"4342","4782","MKP-2"
"4343","4782","MKP2"
"4344","4782","TYP"
"4345","7072","DUSP"
"4346","7072","HVH3"
"4347","7244","HH19"
"4348","7244","MKP3"
"4349","7244","PYST1"
"4350","10345","MKPX"
"4351","10345","PYST2"
"4352","13919","C11orf81"
"4353","13919","HB5"
"4354","13919","HVH-5"
"4355","13919","HVH8"
"4356","5911","MKP-4"
"4357","5911","MKP4"
"4358","5672","dUTPase"
"4359","3206","DRS2"
"4360","3206","DVL"
"4361","3206","DVL1L1"
"4362","3206","DVL1P1"
"4363","69","-"
"4364","9764","DRS3"
"4365","9334","DYRK"
"4366","9334","DYRK1"
"4367","9334","HP86"
"4368","9334","MNB"
"4369","9334","MNBH"
"4370","9334","MRD7"
"4371","6812","DQ2"
"4372","6812","DYT1"
"4373","2373","E2F-1"
"4374","2373","RBAP1"
"4375","2373","RBBP3"
"4376","2373","RBP3"
"4377","189","E2F-2"
"4378","3767","E2F-3"
"4379","15636","E2F-4"
"4380","6306","E2F-5"
"4381","11245","E4F"
"4382","10433","COE1"
"4383","10433","EBF"
"4384","10433","O/E-1"
"4385","10433","OLF1"
"4386","11572","EBI2"
"4387","11572","hEBI2"
"4388","4394","ECE"
"4389","428","ECGF"
"4390","428","ECGF1"
"4391","428","MEDPS1"
"4392","428","MNGIE"
"4393","428","MTDPS1"
"4394","428","PDECGF"
"4395","428","TP"
"4396","428","hPD-ECGF"
"4397","2793","HPXEL"
"4398","5552","ECHS1D"
"4399","5552","SCEH"
"4400","7771","URBWD"
"4401","4002","ARHGEF31"
"4402","9477","ECTD1"
"4403","9477","ED1"
"4404","9477","ED1-A1"
"4405","9477","ED1-A2"
"4406","9477","EDA-A1"
"4407","9477","EDA-A2"
"4408","9477","EDA1"
"4409","9477","EDA2"
"4410","9477","HED"
"4411","9477","HED1"
"4412","9477","ODT1"
"4413","9477","STHAGX1"
"4414","9477","TNLG7C"
"4415","9477","XHED"
"4416","9477","XLHED"
"4417","11859","CD363"
"4418","11859","CHEDG1"
"4419","11859","D1S3362"
"4420","11859","ECGF1"
"4421","11859","EDG-1"
"4422","11859","EDG1"
"4423","11859","S1P1"
"4424","15123","EDG2"
"4425","15123","GPR26"
"4426","15123","Gpcr26"
"4427","15123","LPA1"
"4428","15123","Mrec1.3"
"4429","15123","VZG1"
"4430","15123","edg-2"
"4431","15123","rec.1.3"
"4432","15123","vzg-1"
"4433","15856","EDG-3"
"4434","15856","EDG3"
"4435","15856","LPB3"
"4436","15856","S1P3"
"4437","1349","ARCND3"
"4438","1349","ET1"
"4439","1349","HDLCQ7"
"4440","1349","PPET1"
"4441","1349","QME"
"4442","5494","ET-2"
"4443","5494","ET2"
"4444","5494","PPET2"
"4445","5116","ET-3"
"4446","5116","ET3"
"4447","5116","HSCR4"
"4448","5116","PPET3"
"4449","5116","WS4B"
"4450","8718","ET-A"
"4451","8718","ETA"
"4452","8718","ETA-R"
"4453","8718","ETAR"
"4454","8718","ETRA"
"4455","8718","MFDA"
"4456","8718","hET-AR"
"4457","6712","ABCDS"
"4458","6712","ET-B"
"4459","6712","ET-BR"
"4460","6712","ETB"
"4461","6712","ETB1"
"4462","6712","ETBR"
"4463","6712","ETRB"
"4464","6712","HSCR"
"4465","6712","HSCR2"
"4466","6712","WS4A"
"4467","6445","EDR2"
"4468","6445","HPH2"
"4469","6445","PH2"
"4470","9231","CCS-3"
"4471","9231","CCS3"
"4472","9231","EE1A1"
"4473","9231","EEF-1"
"4474","9231","EEF1A"
"4475","9231","EF-Tu"
"4476","9231","EF1A"
"4477","9231","GRAF-1EF"
"4478","9231","LENG7"
"4479","9231","PTI1"
"4480","9231","eEF1A-1"
"4481","2325","EEF1AL"
"4482","2325","EF-1-alpha-2"
"4483","2325","EF1A"
"4484","2325","EIEE33"
"4485","2325","HS1"
"4486","2325","MRD38"
"4487","2325","STN"
"4488","2325","STNL"
"4489","2763","EF-1D"
"4490","2763","EF1D"
"4491","2763","FP1047"
"4492","11171","EEF-2"
"4493","11171","EF-2"
"4494","11171","EF2"
"4495","11171","SCA26"
"4496","7802","HCA56"
"4497","7802","LGTN"
"4498","11525","B61"
"4499","11525","ECKLG"
"4500","11525","EFL1"
"4501","11525","EPLG1"
"4502","11525","GMAN"
"4503","11525","LERK-1"
"4504","11525","LERK1"
"4505","11525","TNFAIP4"
"4506","1987","ELF-1"
"4507","1987","EPLG6"
"4508","1987","HEK7-L"
"4509","1987","LERK-6"
"4510","1987","LERK6"
"4511","7823","EFL2"
"4512","7823","EPLG3"
"4513","7823","Ehk1-L"
"4514","7823","LERK3"
"4515","13880","AF1"
"4516","13880","EFL5"
"4517","13880","EPLG7"
"4518","13880","GLC1M"
"4519","13880","LERK7"
"4520","13880","RAGS"
"4521","1790","CFND"
"4522","1790","CFNS"
"4523","1790","EFB1"
"4524","1790","EFL3"
"4525","1790","EPLG2"
"4526","1790","Elk-L"
"4527","1790","LERK2"
"4528","5249","EPLG5"
"4529","5249","HTKL"
"4530","5249","Htk-L"
"4531","5249","LERK5"
"4532","3381","EFL6"
"4533","3381","EPLG8"
"4534","3381","LERK8"
"4535","7188","HOMG4"
"4536","7188","URG"
"4537","204","ADGRC3"
"4538","204","CDHF11"
"4539","204","EGFL1"
"4540","204","FMI1"
"4541","204","HFMI1"
"4542","204","MEGF2"
"4543","204","RESDA1"
"4544","7716","ADGRC2"
"4545","7716","CDHF10"
"4546","7716","EGFL2"
"4547","7716","Flamingo1"
"4548","7716","MEGF3"
"4549","9917","EGFL3"
"4550","2921","C19orf49"
"4551","2921","CRPT2"
"4552","2921","EGFL4"
"4553","2921","SBP1"
"4554","3154","EGFL5"
"4555","8214","ERBB"
"4556","8214","ERBB1"
"4557","8214","HER1"
"4558","8214","NISBD2"
"4559","8214","PIG61"
"4560","8214","mENA"
"4561","4768","AT225"
"4562","4768","G0S30"
"4563","4768","KROX-24"
"4564","4768","NGFI-A"
"4565","4768","TIS8"
"4566","4768","ZIF-268"
"4567","4768","ZNF225"
"4568","4973","AT591"
"4569","4973","CHN1"
"4570","4973","CMT1D"
"4571","4973","CMT4E"
"4572","4973","KROX20"
"4573","13182","EGR-3"
"4574","13182","PILOT"
"4575","6607","AT133"
"4576","6607","NGFI-C"
"4577","6607","NGFIC"
"4578","6607","PAT133"
"4579","3958","ECHD"
"4580","3958","FRTS3"
"4581","3958","L-PBE"
"4582","3958","LBFP"
"4583","3958","LBP"
"4584","3958","PBFE"
"4585","12353","EIF1A"
"4586","12353","EIF1AP1"
"4587","12353","EIF4C"
"4588","12353","eIF-1A"
"4589","12353","eIF-4C"
"4590","6334","EIF-2"
"4591","6334","EIF-2A"
"4592","6334","EIF-2alpha"
"4593","6334","EIF2"
"4594","6334","EIF2A"
"4595","3639","EIF2B"
"4596","3639","EIF2BA"
"4597","5885","EIF2"
"4598","5885","EIF2G"
"4599","5885","EIF2gamma"
"4600","5885","MEHMO"
"4601","5885","MRXSBRK"
"4602","5885","eIF-2gA"
"4603","7664","ARCC2"
"4604","7664","CTPA"
"4605","7664","CTPP1"
"4606","7664","CTRCT6"
"4607","7664","ECK"
"4608","9277","BM-010"
"4609","9277","DDX2B"
"4610","9277","EIF4A"
"4611","9277","EIF4F"
"4612","9277","eIF-4A-II"
"4613","9277","eIF4A-II"
"4614","8672","AUTS19"
"4615","8672","CBP"
"4616","8672","EIF4E1"
"4617","8672","EIF4EL1"
"4618","8672","EIF4F"
"4619","8672","eIF-4E"
"4620","14441","4E-BP1"
"4621","14441","4EBP1"
"4622","14441","BP-1"
"4623","14441","PHAS-I"
"4624","8445","4EBP2"
"4625","8445","PHASII"
"4626","4062","EIF-4G1"
"4627","4062","EIF4F"
"4628","4062","EIF4G"
"4629","4062","EIF4GI"
"4630","4062","P220"
"4631","4062","PARK18"
"4632","3524","AAG1"
"4633","3524","DAP5"
"4634","3524","NAT1"
"4635","3524","P97"
"4636","2229","EIF-5"
"4637","2229","EIF-5A"
"4638","6128","EIF-5A"
"4639","6128","EIF5A1"
"4640","6128","eIF-4D"
"4641","6128","eIF5AI"
"4642","7281","ELA1"
"4643","14993","ELA2"
"4644","14993","GE"
"4645","14993","HLE"
"4646","14993","HNE"
"4647","14993","NE"
"4648","14993","PMN-E"
"4649","14993","SCN1"
"4650","386","EI"
"4651","386","ELANH2"
"4652","386","HEL-S-27"
"4653","386","HEL57"
"4654","386","LEI"
"4655","386","M/NEI"
"4656","386","MNEI"
"4657","386","PI-2"
"4658","386","PI2"
"4659","3182","HEL-N1"
"4660","3182","HELN1"
"4661","3182","HUB"
"4662","911","ELAV1"
"4663","911","HUR"
"4664","911","Hua"
"4665","911","MelG"
"4666","14733","HUC"
"4667","14733","HUCL"
"4668","14733","PLE21"
"4669","9869","HUD"
"4670","9869","PNEM"
"4671","4755","EFTUD1"
"4672","4755","RIA1"
"4673","3425","EU32"
"4674","3425","NERF"
"4675","3425","NERF-1A"
"4676","3425","NERF-1B"
"4677","3425","NERF-1a,b"
"4678","3425","NERF-2"
"4679","10129","EPR-1"
"4680","10129","ERT"
"4681","10129","ESE-1"
"4682","10129","ESX"
"4683","2462","ELFR"
"4684","2462","MEF"
"4685","6561","ESE2"
"4686","5452","-"
"4687","3603","ERP"
"4688","3603","NET"
"4689","3603","SAP-2"
"4690","3603","SAP2"
"4691","9462","SAP1"
"4692","632","ADCL1"
"4693","632","SVAS"
"4694","632","WBS"
"4695","632","WS"
"4696","932","BH"
"4697","932","ELP79"
"4698","932","EMAP"
"4699","932","EMAP-1"
"4700","932","EMAPL"
"4701","2478","EDMD"
"4702","2478","LEMD5"
"4703","2478","STA"
"4704","1134","EMK-1"
"4705","1134","EMK1"
"4706","1134","PAR-1"
"4707","1134","Par-1b"
"4708","1134","Par1b"
"4709","6424","CL-20"
"4710","6424","EMP-1"
"4711","6424","TMP"
"4712","15864","XMP"
"4713","7621","YMP"
"4714","12518","EMR1"
"4715","12518","TM7LN3"
"4716","6612","-"
"4717","1578","EMS1"
"4718","11728","-"
"4719","10040","-"
"4720","10536","-"
"4721","11070","-"
"4722","3171","END"
"4723","3171","HHT1"
"4724","3171","ORW1"
"4725","1211","ENO1L1"
"4726","1211","HEL-S-17"
"4727","1211","MPB1"
"4728","1211","NNE"
"4729","1211","PPH"
"4730","3675","HEL-S-279"
"4731","3675","NSE"
"4732","3319","GSD13"
"4733","3319","MSE"
"4734","7184","APA"
"4735","7184","CD249"
"4736","7184","gp160"
"4737","7788","ARPP-19e"
"4738","3835","ENT1"
"4739","2158","KAT3B"
"4740","2158","MKHK2"
"4741","2158","RSTS2"
"4742","2158","p300"
"4743","4232","ECYT4"
"4744","4232","HIF2A"
"4745","4232","HLF"
"4746","4232","MOP2"
"4747","4232","PASD2"
"4748","4232","bHLHe73"
"4749","9498","4.1R"
"4750","9498","EL1"
"4751","9498","HE"
"4752","1678","4.1N"
"4753","1678","MRD11"
"4754","1401","4.1-G"
"4755","1401","4.1G"
"4756","9483","DMT"
"4757","9483","EPB49"
"4758","8379","BND7"
"4759","8379","EPB7"
"4760","8379","EPB72"
"4761","8241","EPH"
"4762","8241","EPHT"
"4763","8241","EPHT1"
"4764","577","EK4"
"4765","577","ETK"
"4766","577","ETK1"
"4767","577","HEK"
"4768","577","HEK4"
"4769","577","TYRO4"
"4770","4242","EK8"
"4771","4242","HEK8"
"4772","4242","SEK"
"4773","4242","TYRO1"
"4774","8033","CEK7"
"4775","8033","EHK-1"
"4776","8033","EHK1"
"4777","8033","EK7"
"4778","8033","HEK7"
"4779","8033","TYRO4"
"4780","6549","EHK-3"
"4781","6549","EHK3"
"4782","6549","EK11"
"4783","6549","HEK11"
"4784","1077","EEK"
"4785","1077","EK3"
"4786","1077","HEK3"
"4787","9074","ELK"
"4788","9074","EPHT2"
"4789","9074","Hek6"
"4790","9074","NET"
"4791","6255","BDPLT22"
"4792","6255","CAPB"
"4793","6255","DRT"
"4794","6255","EK5"
"4795","6255","EPHT3"
"4796","6255","ERK"
"4797","6255","Hek5"
"4798","6255","PCBC"
"4799","6255","Tyro5"
"4800","13593","EK2"
"4801","13593","ETK2"
"4802","13593","HEK2"
"4803","13593","TYRO6"
"4804","14747","CMAVM2"
"4805","14747","HFASD"
"4806","14747","HTK"
"4807","14747","LMPHM7"
"4808","14747","MYK1"
"4809","14747","TYRO11"
"4810","3065","HEP"
"4811","7861","EPHX"
"4812","7861","EPOX"
"4813","7861","HYL1"
"4814","7861","MEH"
"4815","4790","ABHD20"
"4816","4790","CEH"
"4817","4790","SEH"
"4818","3648","EPIM"
"4819","3648","EPM"
"4820","3648","STX2A"
"4821","3648","STX2B"
"4822","3648","STX2C"
"4823","5826","DBAL"
"4824","5826","ECYT5"
"4825","5826","EP"
"4826","5826","MVCD2"
"4827","14380","EPO-R"
"4828","6778","EARS"
"4829","6778","EPRS"
"4830","6778","GLUPRORS"
"4831","6778","HLD15"
"4832","6778","PARS"
"4833","6778","PIG32"
"4834","6778","QARS"
"4835","6778","QPRS"
"4836","8703","DFNB102"
"4837","1583","AF-1P"
"4838","1583","AF1P"
"4839","1583","MLLT5"
"4840","9619","EAR-2"
"4841","9619","EAR2"
"4842","9619","ERBAL2"
"4843","7576","CD340"
"4844","7576","HER-2"
"4845","7576","HER-2/neu"
"4846","7576","HER2"
"4847","7576","MLN 19"
"4848","7576","NEU"
"4849","7576","NGL"
"4850","7576","TKR1"
