id,drug_id,cell_id,name,dose,time,replicate
4827,117,1,3017347020,Middle,24,2
4828,117,1,3017347021,High,24,1
4829,117,1,3017347022,High,24,2
4830,113,1,3017352017,Control,2,1
4831,113,1,3017352018,Control,2,2
4832,113,1,3017352019,Low,2,1
4833,113,1,3017352020,Low,2,2
4834,113,1,3017352021,Middle,2,1
4835,113,1,3017352022,Middle,2,2
4836,113,1,3017352023,High,2,1
4837,113,1,3017352024,High,2,2
4838,113,1,3017352025,Control,8,1
4839,113,1,3017352026,Control,8,2
4840,113,1,3017352027,Low,8,1
4841,113,1,3017352028,Low,8,2
4842,113,1,3017352029,Middle,8,1
4843,113,1,3017352030,Middle,8,2
4844,113,1,3017353001,High,8,1
4845,113,1,3017353002,High,8,2
4846,113,1,3017353003,Control,24,1
4847,113,1,3017353004,Control,24,2
4848,113,1,3017353005,Low,24,1
4849,113,1,3017353006,Low,24,2
4850,113,1,3017353007,Middle,24,1
4851,113,1,3017353008,Middle,24,2
4852,113,1,3017353009,High,24,1
4853,113,1,3017353010,High,24,2
4854,64,1,3017353022,High,24,1
4855,99,1,3017354029,Control,2,1
4856,99,1,3017354030,Control,2,2
4857,99,1,3017355001,Low,2,1
4858,99,1,3017355002,Low,2,2
4859,99,1,3017355003,Middle,2,1
4860,99,1,3017355004,Middle,2,2
4861,99,1,3017355005,High,2,1
4862,99,1,3017355006,High,2,2
4863,99,1,3017355007,Control,8,1
4864,99,1,3017355008,Control,8,2
4865,99,1,3017355009,Low,8,1
4866,99,1,3017355010,Low,8,2
4867,99,1,3017355011,Middle,8,1
4868,99,1,3017355012,Middle,8,2
4869,99,1,3017355013,High,8,1
4870,99,1,3017355014,High,8,2
4871,99,1,3017355015,Control,24,1
4872,99,1,3017355016,Control,24,2
4873,99,1,3017355017,Low,24,1
4874,99,1,3017355018,Low,24,2
4875,99,1,3017355019,Middle,24,1
4876,99,1,3017355020,Middle,24,2
4877,99,1,3017355021,High,24,1
4878,99,1,3017355022,High,24,2
4879,132,1,3017355023,Control,2,1
4880,132,1,3017355024,Control,2,2
4881,132,1,3017355025,Low,2,1
4882,132,1,3017355026,Low,2,2
4883,132,1,3017355027,Middle,2,1
4884,132,1,3017355028,Middle,2,2
4885,132,1,3017355029,High,2,1
4886,132,1,3017355030,High,2,2
4887,132,1,3017356001,Control,8,1
4888,132,1,3017356002,Control,8,2
4889,132,1,3017356003,Low,8,1
4890,132,1,3017356004,Low,8,2
4891,132,1,3017356005,Middle,8,1
4892,132,1,3017356006,Middle,8,2
4893,132,1,3017356007,High,8,1
4894,132,1,3017356008,High,8,2
4895,132,1,3017356009,Control,24,1
4896,132,1,3017356010,Control,24,2
4897,132,1,3017356011,Low,24,1
4898,132,1,3017356012,Low,24,2
4899,132,1,3017356013,Middle,24,1
4900,132,1,3017356014,Middle,24,2
4901,132,1,3017356015,High,24,1
4902,132,1,3017356016,High,24,2
4903,114,1,3017356017,Control,2,1
4904,114,1,3017356018,Control,2,2
4905,114,1,3017356019,Low,2,1
4906,114,1,3017356020,Low,2,2
4907,114,1,3017356021,Middle,2,1
4908,114,1,3017356022,Middle,2,2
4909,114,1,3017356023,High,2,1
4910,114,1,3017356024,High,2,2
4911,114,1,3017356025,Control,8,1
4912,114,1,3017356026,Control,8,2
4913,114,1,3017356027,Low,8,1
4914,114,1,3017356028,Low,8,2
4915,114,1,3017356029,Middle,8,1
4916,114,1,3017356030,Middle,8,2
4917,114,1,3017357001,High,8,1
4918,114,1,3017357002,High,8,2
4919,114,1,3017357003,Control,24,1
4920,114,1,3017357004,Control,24,2
4921,114,1,3017357005,Low,24,1
4922,114,1,3017357006,Low,24,2
4923,114,1,3017357007,Middle,24,1
4924,114,1,3017357008,Middle,24,2
4925,114,1,3017357009,High,24,1
4926,114,1,3017357010,High,24,2
4927,98,1,3017357011,Control,2,1
4928,98,1,3017357012,Control,2,2
4929,98,1,3017357013,Low,2,1
4930,98,1,3017357014,Low,2,2
4931,98,1,3017357015,Middle,2,1
4932,98,1,3017357016,Middle,2,2
4933,98,1,3017357017,High,2,1
4934,98,1,3017357018,High,2,2
4935,98,1,3017357019,Control,8,1
4936,98,1,3017357020,Control,8,2
4937,98,1,3017357021,Low,8,1
4938,98,1,3017357022,Low,8,2
4939,98,1,3017357023,Middle,8,1
4940,98,1,3017357024,Middle,8,2
4941,98,1,3017357025,High,8,1
4942,98,1,3017357026,High,8,2
4943,98,1,3017357027,Control,24,1
4944,98,1,3017357028,Control,24,2
4945,98,1,3017357029,Low,24,1
4946,98,1,3017357030,Low,24,2
4947,98,1,3017358001,Middle,24,1
4948,98,1,3017358002,Middle,24,2
4949,98,1,3017358003,High,24,1
4950,98,1,3017358004,High,24,2
4951,112,1,3017358029,Control,2,1
4952,112,1,3017358030,Control,2,2
4953,112,1,3017359001,Low,2,1
4954,112,1,3017359002,Low,2,2
4955,112,1,3017359003,Middle,2,1
4956,112,1,3017359004,Middle,2,2
4957,112,1,3017359005,High,2,1
4958,112,1,3017359006,High,2,2
4959,112,1,3017359007,Control,8,1
4960,112,1,3017359008,Control,8,2
4961,112,1,3017359009,Low,8,1
4962,112,1,3017359010,Low,8,2
4963,112,1,3017359011,Middle,8,1
4964,112,1,3017359012,Middle,8,2
4965,112,1,3017359013,High,8,1
4966,112,1,3017359014,High,8,2
4967,112,1,3017359015,Control,24,1
4968,112,1,3017359016,Control,24,2
4969,112,1,3017359017,Low,24,1
4970,112,1,3017359018,Low,24,2
4971,112,1,3017359019,Middle,24,1
4972,112,1,3017359020,Middle,24,2
4973,112,1,3017359021,High,24,1
4974,112,1,3017359022,High,24,2
4975,129,1,3017361011,Control,2,1
4976,129,1,3017361012,Control,2,2
4977,129,1,3017361013,Low,2,1
4978,129,1,3017361014,Low,2,2
4979,129,1,3017361015,Middle,2,1
4980,129,1,3017361016,Middle,2,2
4981,129,1,3017361017,High,2,1
4982,129,1,3017361018,High,2,2
4983,129,1,3017361019,Control,8,1
4984,129,1,3017361020,Control,8,2
4985,129,1,3017361021,Low,8,1
4986,129,1,3017361022,Low,8,2
4987,129,1,3017361023,Middle,8,1
4988,129,1,3017361024,Middle,8,2
4989,129,1,3017361025,High,8,1
4990,129,1,3017361026,High,8,2
4991,129,1,3017361027,Control,24,1
4992,129,1,3017361028,Control,24,2
4993,129,1,3017361029,Low,24,1
4994,129,1,3017361030,Low,24,2
4995,129,1,3017362001,Middle,24,1
4996,129,1,3017362002,Middle,24,2
4997,129,1,3017362003,High,24,1
4998,129,1,3017362004,High,24,2
4999,105,1,3017362005,Control,2,1
5000,105,1,3017362006,Control,2,2
5001,105,1,3017362007,Low,2,1
5002,105,1,3017362008,Low,2,2
5003,105,1,3017362009,Middle,2,1
5004,105,1,3017362010,Middle,2,2
5005,105,1,3017362011,High,2,1
5006,105,1,3017362012,High,2,2
5007,105,1,3017362013,Control,8,1
5008,105,1,3017362014,Control,8,2
5009,105,1,3017362015,Low,8,1
5010,105,1,3017362016,Low,8,2
5011,105,1,3017362017,Middle,8,1
5012,105,1,3017362018,Middle,8,2
5013,105,1,3017362019,High,8,1
5014,105,1,3017362020,High,8,2
5015,105,1,3017362021,Control,24,1
5016,105,1,3017362022,Control,24,2
5017,105,1,3017362023,Low,24,1
5018,105,1,3017362024,Low,24,2
5019,105,1,3017362025,Middle,24,1
5020,105,1,3017362026,Middle,24,2
5021,105,1,3017362027,High,24,1
5022,105,1,3017362028,High,24,2
5023,100,1,3017365012,Control,2,1
5024,100,1,3017365013,Control,2,2
5025,100,1,3017365014,Low,2,1
5026,100,1,3017365015,Low,2,2
5027,100,1,3017365016,Middle,2,1
5028,100,1,3017365017,Middle,2,2
5029,100,1,3017365018,High,2,1
5030,100,1,3017365019,High,2,2
5031,100,1,3017365020,Control,8,1
5032,100,1,3017365021,Control,8,2
5033,100,1,3017365022,Low,8,1
5034,100,1,3017365023,Low,8,2
5035,100,1,3017365024,Middle,8,1
5036,100,1,3017365025,Middle,8,2
5037,100,1,3017365026,High,8,1
5038,100,1,3017365027,High,8,2
5039,100,1,3017365028,Control,24,1
5040,100,1,3017365029,Control,24,2
5041,100,1,3017365030,Low,24,1
5042,100,1,3017366001,Low,24,2
5043,100,1,3017366002,Middle,24,1
5044,100,1,3017366003,Middle,24,2
5045,100,1,3017366004,High,24,1
5046,100,1,3017366005,High,24,2
5047,115,1,3017366030,Control,2,1
5048,115,1,3017367001,Control,2,2
5049,115,1,3017367002,Low,2,1
5050,115,1,3017367003,Low,2,2
5051,115,1,3017367004,Middle,2,1
5052,115,1,3017367005,Middle,2,2
5053,115,1,3017367006,High,2,1
5054,115,1,3017367007,High,2,2
5055,115,1,3017367008,Control,8,1
5056,115,1,3017367009,Control,8,2
5057,115,1,3017367010,Low,8,1
5058,115,1,3017367011,Low,8,2
5059,115,1,3017367012,Middle,8,1
5060,115,1,3017367013,Middle,8,2
5061,115,1,3017367014,High,8,1
5062,115,1,3017367015,High,8,2
5063,115,1,3017367016,Control,24,1
5064,115,1,3017367017,Control,24,2
5065,115,1,3017367018,Low,24,1
5066,115,1,3017367019,Low,24,2
5067,115,1,3017367020,Middle,24,1
5068,115,1,3017367021,Middle,24,2
5069,115,1,3017367022,High,24,1
5070,115,1,3017367023,High,24,2
5071,148,1,3017367024,Control,2,1
5072,148,1,3017367025,Control,2,2
5073,148,1,3017367026,Low,2,1
5074,148,1,3017367027,Low,2,2
5075,148,1,3017367028,Middle,2,1
5076,148,1,3017367029,Middle,2,2
5077,148,1,3017367030,High,2,1
5078,148,1,3017368001,High,2,2
5079,148,1,3017368002,Control,8,1
5080,148,1,3017368003,Control,8,2
5081,148,1,3017368004,Low,8,1
5082,148,1,3017368005,Low,8,2
5083,148,1,3017368006,Middle,8,1
5084,148,1,3017368007,Middle,8,2
5085,148,1,3017368008,High,8,1
5086,148,1,3017368009,High,8,2
5087,148,1,3017368010,Control,24,1
5088,148,1,3017368011,Control,24,2
5089,148,1,3017368012,Low,24,1
5090,148,1,3017368013,Low,24,2
5091,148,1,3017368014,Middle,24,1
5092,148,1,3017368015,Middle,24,2
5093,148,1,3017368016,High,24,1
5094,148,1,3017368017,High,24,2
5095,134,1,3017368018,Control,2,1
5096,134,1,3017370006,Control,2,2
5097,134,1,3017370007,Low,2,1
5098,134,1,3017370008,Low,2,2
5099,134,1,3017370009,Middle,2,1
5100,134,1,3017370010,Middle,2,2
5101,134,1,3017370011,High,2,1
5102,134,1,3017370012,High,2,2
5103,134,1,3017370013,Control,8,1
5104,134,1,3017370014,Control,8,2
5105,134,1,3017370015,Low,8,1
5106,134,1,3017370016,Low,8,2
5107,134,1,3017370017,Middle,8,1
5108,134,1,3017370018,Middle,8,2
5109,134,1,3017370019,High,8,1
5110,134,1,3017370020,High,8,2
5111,134,1,3017370021,Control,24,1
5112,134,1,3017370022,Control,24,2
5113,134,1,3017370023,Low,24,1
5114,134,1,3017370024,Low,24,2
5115,134,1,3017370025,Middle,24,1
5116,134,1,3017370026,Middle,24,2
5117,134,1,3017370027,High,24,1
5118,134,1,3017370028,High,24,2
5119,111,1,3017372017,Control,2,1
5120,111,1,3017372018,Control,2,2
5121,111,1,3017372019,Low,2,1
5122,111,1,3017372020,Low,2,2
5123,111,1,3017372021,Middle,2,1
5124,111,1,3017372022,Middle,2,2
5125,111,1,3017372023,High,2,1
5126,111,1,3017372024,High,2,2
5127,111,1,3017372025,Control,8,1
5128,111,1,3017372026,Control,8,2
5129,111,1,3017372027,Low,8,1
5130,111,1,3017372028,Low,8,2
5131,111,1,3017372029,Middle,8,1
5132,111,1,3017372030,Middle,8,2
5133,111,1,3017373001,High,8,1
5134,111,1,3017373002,High,8,2
5135,111,1,3017373003,Control,24,1
5136,111,1,3017373004,Control,24,2
5137,111,1,3017373005,Low,24,1
5138,111,1,3017373006,Low,24,2
5139,111,1,3017373007,Middle,24,1
5140,111,1,3017373008,Middle,24,2
5141,111,1,3017373009,High,24,1
5142,111,1,3017373010,High,24,2
5143,106,1,3017373011,Control,2,1
5144,106,1,3017373012,Control,2,2
5145,106,1,3017373013,Low,2,1
5146,106,1,3017373014,Low,2,2
5147,106,1,3017373015,Middle,2,1
5148,106,1,3017373016,Middle,2,2
5149,106,1,3017373017,High,2,1
5150,106,1,3017373018,High,2,2
5151,106,1,3017373019,Control,8,1
5152,106,1,3017373020,Control,8,2
5153,106,1,3017373021,Low,8,1
5154,106,1,3017373022,Low,8,2
5155,106,1,3017373023,Middle,8,1
5156,106,1,3017373024,Middle,8,2
5157,106,1,3017373025,High,8,1
5158,106,1,3017373026,High,8,2
5159,106,1,3017373027,Control,24,1
5160,106,1,3017373028,Control,24,2
5161,106,1,3017373029,Low,24,1
5162,106,1,3017373030,Low,24,2
5163,106,1,3017374001,Middle,24,1
5164,106,1,3017374002,Middle,24,2
5165,106,1,3017374003,High,24,1
5166,106,1,3017374004,High,24,2
5167,130,1,3017377011,Control,2,1
5168,130,1,3017377012,Control,2,2
5169,130,1,3017377013,Low,2,1
5170,130,1,3017377014,Low,2,2
5171,130,1,3017377015,Middle,2,1
5172,130,1,3017377016,Middle,2,2
5173,130,1,3017377017,High,2,1
5174,130,1,3017377018,High,2,2
5175,130,1,3017377019,Control,8,1
5176,130,1,3017377020,Control,8,2
5177,130,1,3017377021,Low,8,1
5178,130,1,3017377022,Low,8,2
5179,130,1,3017377023,Middle,8,1
5180,130,1,3017377024,Middle,8,2
5181,130,1,3017377025,High,8,1
5182,130,1,3017377026,High,8,2
5183,130,1,3017377027,Control,24,1
5184,130,1,3017377028,Control,24,2
5185,130,1,3017377029,Low,24,1
5186,130,1,3017377030,Low,24,2
5187,130,1,3017378001,Middle,24,1
5188,130,1,3017378002,Middle,24,2
5189,130,1,3017378003,High,24,1
5190,130,1,3017378004,High,24,2
5191,118,1,3017383023,Control,2,1
5192,118,1,3017383024,Control,2,2
5193,118,1,3017383025,Low,2,1
5194,118,1,3017383026,Low,2,2
5195,118,1,3017383027,Middle,2,1
5196,118,1,3017383028,Middle,2,2
5197,118,1,3017383029,High,2,1
5198,118,1,3017383030,High,2,2
5199,118,1,3017384019,Control,8,1
5200,118,1,3017384020,Control,8,2
5201,118,1,3017384021,Low,8,1
5202,118,1,3017384022,Low,8,2
5203,118,1,3017384023,Middle,8,1
5204,118,1,3017384024,Middle,8,2
5205,118,1,3017384025,High,8,1
5206,118,1,3017384026,High,8,2
5207,118,1,3017384027,Control,24,1
5208,118,1,3017384028,Control,24,2
5209,118,1,3017384029,Low,24,1
5210,118,1,3017384030,Low,24,2
5211,118,1,3017386001,Middle,24,1
5212,118,1,3017386002,High,24,1
5213,118,1,3017386003,Middle,24,2
5214,118,1,3017386004,High,24,2
5215,127,1,3017388017,Control,2,1
5216,127,1,3017388018,Control,2,2
5217,127,1,3017388019,Low,2,1
5218,127,1,3017388020,Low,2,2
5219,127,1,3017388021,Middle,2,1
5220,127,1,3017388022,Middle,2,2
5221,127,1,3017388023,High,2,1
5222,127,1,3017388024,High,2,2
5223,127,1,3017388025,Control,8,1
5224,127,1,3017388026,Control,8,2
5225,127,1,3017388027,Low,8,1
5226,127,1,3017388028,Low,8,2
5227,127,1,3017388029,Middle,8,1
5228,127,1,3017388030,Middle,8,2
5229,127,1,3017389001,High,8,1
5230,127,1,3017389002,High,8,2
5231,127,1,3017389003,Control,24,1
5232,127,1,3017389004,Control,24,2
5233,127,1,3017389005,Low,24,1
5234,127,1,3017389006,Low,24,2
5235,127,1,3017389007,Middle,24,1
5236,127,1,3017389008,Middle,24,2
5237,127,1,3017389009,High,24,1
5238,101,1,3017389011,Control,2,1
5239,101,1,3017389012,Control,2,2
5240,101,1,3017389013,Low,2,1
5241,101,1,3017389014,Low,2,2
5242,101,1,3017389015,Middle,2,1
5243,101,1,3017389016,Middle,2,2
5244,101,1,3017389017,High,2,1
5245,101,1,3017389018,High,2,2
5246,101,1,3017389019,Control,8,1
5247,101,1,3017389020,Control,8,2
5248,101,1,3017389021,Low,8,1
5249,101,1,3017389022,Low,8,2
5250,101,1,3017389023,Middle,8,1
5251,101,1,3017389024,Middle,8,2
5252,101,1,3017389025,High,8,1
5253,101,1,3017389026,High,8,2
5254,101,1,3017389027,Control,24,1
5255,101,1,3017389028,Control,24,2
5256,101,1,3017389029,Low,24,1
5257,101,1,3017389030,Low,24,2
5258,101,1,3017390001,Middle,24,1
5259,101,1,3017390002,Middle,24,2
5260,101,1,3017390003,High,24,1
5261,101,1,3017390004,High,24,2
5262,133,1,3017391023,Control,2,1
5263,133,1,3017391024,Control,2,2
5264,133,1,3017391025,Low,2,1
5265,133,1,3017391026,Low,2,2
5266,133,1,3017391027,Middle,2,1
5267,133,1,3017391028,Middle,2,2
5268,133,1,3017391029,High,2,1
5269,133,1,3017391030,High,2,2
5270,133,1,3017392001,Control,8,1
5271,133,1,3017392002,Control,8,2
5272,133,1,3017392003,Low,8,1
5273,133,1,3017392004,Low,8,2
5274,133,1,3017392005,Middle,8,1
5275,133,1,3017392006,Middle,8,2
5276,133,1,3017392007,High,8,1
5277,133,1,3017392008,High,8,2
5278,133,1,3017392009,Control,24,1
5279,133,1,3017392010,Control,24,2
5280,133,1,3017392011,Low,24,1
5281,133,1,3017392012,Low,24,2
5282,133,1,3017392013,Middle,24,1
5283,133,1,3017392014,Middle,24,2
5284,133,1,3017392015,High,24,1
5285,133,1,3017392016,High,24,2
5286,131,1,3017397030,Control,2,1
5287,131,1,3017398001,Control,2,2
5288,131,1,3017398002,Low,2,1
5289,131,1,3017398003,Low,2,2
5290,131,1,3017398004,Middle,2,1
5291,131,1,3017398005,Middle,2,2
5292,131,1,3017398006,High,2,1
5293,131,1,3017398007,High,2,2
5294,131,1,3017398008,Control,8,1
5295,131,1,3017398009,Control,8,2
5296,131,1,3017398010,Low,8,1
5297,131,1,3017398011,Low,8,2
5298,131,1,3017398012,Middle,8,1
5299,131,1,3017398013,Middle,8,2
5300,131,1,3017398014,High,8,1
5301,131,1,3017398015,High,8,2
5302,131,1,3017398016,Control,24,1
5303,131,1,3017398017,Control,24,2
5304,131,1,3017398018,Low,24,1
5305,131,1,3017398019,Low,24,2
5306,131,1,3017398020,Middle,24,1
5307,131,1,3017398021,Middle,24,2
5308,131,1,3017398022,High,24,1
5309,131,1,3017398023,High,24,2
5310,135,1,3017407005,Control,2,1
5311,135,1,3017407006,Control,2,2
5312,135,1,3017407007,Low,2,1
5313,135,1,3017407008,Low,2,2
5314,135,1,3017407009,Middle,2,1
5315,135,1,3017407010,Middle,2,2
5316,135,1,3017407011,High,2,1
5317,135,1,3017407012,High,2,2
5318,135,1,3017407013,Control,8,1
5319,135,1,3017407014,Control,8,2
5320,135,1,3017407015,Low,8,1
5321,135,1,3017407016,Low,8,2
5322,135,1,3017407017,Middle,8,1
5323,135,1,3017407018,Middle,8,2
5324,135,1,3017407019,High,8,1
5325,135,1,3017407020,High,8,2
5326,135,1,3017407021,Control,24,1
5327,135,1,3017407022,Control,24,2
5328,135,1,3017407023,Low,24,1
5329,135,1,3017407024,Low,24,2
5330,135,1,3017407025,Middle,24,1
5331,135,1,3017407026,Middle,24,2
5332,135,1,3017407027,High,24,1
5333,135,1,3017407028,High,24,2
5334,127,1,3017408005,High,24,2
5335,149,1,3017462028,Control,2,1
5336,149,1,3017462029,Control,2,2
5337,149,1,3017462030,Low,2,1
5338,149,1,3017463001,Low,2,2
5339,149,1,3017463002,Middle,2,1
5340,149,1,3017463003,Middle,2,2
5341,149,1,3017463004,High,2,1
5342,149,1,3017463005,High,2,2
5343,149,1,3017463006,Control,8,1
5344,149,1,3017463007,Control,8,2
5345,149,1,3017463008,Low,8,1
5346,149,1,3017463009,Low,8,2
5347,149,1,3017463010,Middle,8,1
5348,149,1,3017463011,Middle,8,2
5349,149,1,3017463012,High,8,1
5350,149,1,3017463013,High,8,2
5351,149,1,3017463014,Control,24,1
5352,149,1,3017463015,Control,24,2
5353,149,1,3017463016,Low,24,1
5354,149,1,3017463017,Low,24,2
5355,149,1,3017463018,Middle,24,1
5356,149,1,3017463019,Middle,24,2
5357,102,1,3017465008,Control,2,1
5358,102,1,3017465009,Control,2,2
5359,102,1,3017465010,Low,2,1
5360,102,1,3017465011,Low,2,2
5361,102,1,3017465012,Middle,2,1
5362,102,1,3017465013,Middle,2,2
5363,102,1,3017465014,High,2,1
5364,102,1,3017465015,High,2,2
5365,102,1,3017465016,Control,8,1
5366,102,1,3017465017,Control,8,2
5367,102,1,3017465018,Low,8,1
5368,102,1,3017465019,Low,8,2
5369,102,1,3017465020,Middle,8,1
5370,102,1,3017465021,Middle,8,2
5371,102,1,3017465022,High,8,1
5372,102,1,3017465023,High,8,2
5373,102,1,3017465024,Control,24,1
5374,102,1,3017465025,Control,24,2
5375,102,1,3017465026,Low,24,1
5376,102,1,3017465027,Low,24,2
5377,102,1,3017465028,Middle,24,1
5378,102,1,3017465029,Middle,24,2
5379,102,1,3017465030,High,24,1
5380,102,1,3017466001,High,24,2
5381,128,1,3017474006,Control,2,1
5382,128,1,3017474007,Control,2,2
5383,128,1,3017474008,Low,2,1
5384,128,1,3017474009,Low,2,2
5385,128,1,3017474010,Middle,2,1
5386,128,1,3017474011,Middle,2,2
5387,128,1,3017474012,High,2,1
5388,128,1,3017474013,High,2,2
5389,128,1,3017474014,Control,8,1
5390,128,1,3017474015,Control,8,2
5391,128,1,3017474016,Low,8,1
5392,128,1,3017474017,Low,8,2
5393,128,1,3017474018,Middle,8,1
5394,128,1,3017474019,Middle,8,2
5395,128,1,3017474020,High,8,1
5396,128,1,3017474021,High,8,2
5397,128,1,3017474022,Control,24,1
5398,128,1,3017474023,Control,24,2
5399,128,1,3017474024,Low,24,1
5400,128,1,3017474025,Low,24,2
5401,128,1,3017474026,Middle,24,1
5402,128,1,3017474027,Middle,24,2
5403,128,1,3017474028,High,24,1
5404,128,1,3017474029,High,24,2
5405,150,1,3017525011,Control,2,1
5406,150,1,3017525012,Control,2,2
5407,150,1,3017525013,Low,2,1
5408,150,1,3017525014,Low,2,2
5409,150,1,3017525015,Middle,2,1
5410,150,1,3017525016,Middle,2,2
5411,150,1,3017525017,High,2,1
5412,150,1,3017525018,High,2,2
5413,150,1,3017525019,Control,8,1
5414,150,1,3017525020,Control,8,2
5415,150,1,3017525021,Low,8,1
5416,150,1,3017525022,Low,8,2
5417,150,1,3017525023,Middle,8,1
5418,150,1,3017525024,Middle,8,2
5419,150,1,3017525025,High,8,1
5420,150,1,3017525026,High,8,2
5421,150,1,3017525027,Control,24,1
5422,150,1,3017525028,Control,24,2
5423,150,1,3017525029,Low,24,1
5424,150,1,3017525030,Low,24,2
5425,150,1,3017526001,Middle,24,1
5426,150,1,3017526002,Middle,24,2
5427,150,1,3017526003,High,24,1
5428,150,1,3017527017,High,24,2
5429,119,1,3017530026,Control,2,1
5430,119,1,3017530027,Control,2,2
5431,119,1,3017530028,Low,2,1
5432,119,1,3017530029,Low,2,2
5433,119,1,3017530030,Middle,2,1
5434,119,1,3017531001,Middle,2,2
5435,119,1,3017531002,High,2,1
5436,119,1,3017531003,High,2,2
5437,119,1,3017531004,Control,8,1
5438,119,1,3017531005,Control,8,2
5439,119,1,3017531006,Low,8,1
5440,119,1,3017531007,Low,8,2
5441,119,1,3017531008,Middle,8,1
5442,119,1,3017531009,Middle,8,2
5443,119,1,3017531010,High,8,1
5444,119,1,3017531011,High,8,2
5445,119,1,3017531012,Control,24,1
5446,119,1,3017531013,Control,24,2
5447,119,1,3017531014,Low,24,1
5448,119,1,3017531015,Low,24,2
5449,119,1,3017531016,Middle,24,1
5450,119,1,3017531017,Middle,24,2
5451,119,1,3017531018,High,24,1
5452,119,1,3017531019,High,24,2
5453,151,1,3017546019,Control,2,1
5454,116,1,3017547013,Control,2,1
5455,116,1,3017547014,Control,2,2
5456,116,1,3017547015,Low,2,1
5457,116,1,3017547016,Low,2,2
5458,116,1,3017547017,Middle,2,1
5459,116,1,3017547018,Middle,2,2
5460,116,1,3017547019,High,2,1
5461,116,1,3017547020,High,2,2
5462,116,1,3017547021,Control,8,1
5463,116,1,3017547022,Control,8,2
5464,116,1,3017547023,Low,8,1
5465,116,1,3017547024,Low,8,2
5466,116,1,3017547025,Middle,8,1
5467,116,1,3017547026,Middle,8,2
5468,116,1,3017547027,High,8,1
5469,116,1,3017547028,High,8,2
5470,116,1,3017547029,Control,24,1
5471,116,1,3017547030,Control,24,2
5472,116,1,3017548001,Low,24,1
5473,116,1,3017548002,Low,24,2
5474,116,1,3017548003,Middle,24,1
5475,116,1,3017548004,Middle,24,2
5476,116,1,3017548005,High,24,1
5477,116,1,3017548006,High,24,2
5478,151,1,3017548008,Control,2,2
5479,151,1,3017548009,Low,2,1
5480,151,1,3017548010,Low,2,2
5481,151,1,3017548011,Middle,2,1
5482,151,1,3017548012,Middle,2,2
5483,151,1,3017548013,High,2,1
5484,151,1,3017548014,High,2,2
5485,151,1,3017548015,Control,8,1
5486,151,1,3017548016,Control,8,2
5487,151,1,3017548017,Low,8,1
5488,151,1,3017548018,Low,8,2
5489,151,1,3017548019,Middle,8,1
5490,151,1,3017548020,Middle,8,2
5491,151,1,3017548021,High,8,1
5492,151,1,3017548022,High,8,2
5493,151,1,3017548023,Control,24,1
5494,151,1,3017548024,Control,24,2
5495,151,1,3017548025,Low,24,1
5496,151,1,3017548026,Low,24,2
5497,151,1,3017548027,Middle,24,1
5498,151,1,3017548028,Middle,24,2
5499,151,1,3017548029,High,24,1
5500,151,1,3017548030,High,24,2
5501,103,1,3017549001,Control,2,1
5502,103,1,3017549002,Control,2,2
5503,103,1,3017549003,Low,2,1
5504,103,1,3017549004,Low,2,2
5505,103,1,3017549005,Middle,2,1
5506,103,1,3017549006,Middle,2,2
5507,103,1,3017549007,High,2,1
5508,103,1,3017549008,High,2,2
5509,103,1,3017549009,Control,8,1
5510,103,1,3017549010,Control,8,2
5511,103,1,3017549011,Low,8,1
5512,103,1,3017549012,Low,8,2
5513,103,1,3017549013,Middle,8,1
5514,103,1,3017549014,Middle,8,2
5515,103,1,3017549015,High,8,1
5516,103,1,3017549016,High,8,2
5517,103,1,3017549017,Control,24,1
5518,103,1,3017549018,Control,24,2
5519,103,1,3017549019,Low,24,1
5520,103,1,3017549020,Low,24,2
5521,103,1,3017549021,Middle,24,1
5522,103,1,3017549022,Middle,24,2
5523,103,1,3017549023,High,24,1
5524,103,1,3017549024,High,24,2
5525,104,1,3017550019,Control,2,1
5526,104,1,3017550020,Control,2,2
5527,104,1,3017550021,Low,2,1
5528,104,1,3017550022,Low,2,2
5529,104,1,3017550023,Middle,2,1
5530,104,1,3017550024,Middle,2,2
5531,104,1,3017550025,High,2,1
5532,104,1,3017550026,High,2,2
5533,104,1,3017550027,Control,8,1
5534,104,1,3017550028,Control,8,2
5535,104,1,3017550029,Low,8,1
5536,104,1,3017550030,Low,8,2
5537,104,1,3017551001,Middle,8,1
5538,104,1,3017551002,Middle,8,2
5539,104,1,3017551003,High,8,1
5540,104,1,3017551004,High,8,2
5541,104,1,3017551005,Control,24,1
5542,104,1,3017551006,Control,24,2
5543,104,1,3017551007,Low,24,1
5544,104,1,3017551008,Low,24,2
5545,104,1,3017551009,Middle,24,1
5546,104,1,3017551010,Middle,24,2
5547,104,1,3017551011,High,24,1
5548,104,1,3017551012,High,24,2
5549,152,1,3017558007,Control,2,1
5550,152,1,3017558008,Control,2,2
5551,152,1,3017558009,Low,2,1
5552,152,1,3017558010,Low,2,2
5553,152,1,3017558011,Middle,2,1
5554,152,1,3017558012,Middle,2,2
5555,152,1,3017558013,High,2,1
5556,152,1,3017558014,High,2,2
5557,152,1,3017558015,Control,8,1
5558,152,1,3017558016,Control,8,2
5559,152,1,3017558017,Low,8,1
5560,152,1,3017558018,Low,8,2
5561,152,1,3017558019,Middle,8,1
